635	/	/	PUNCT	_	_	633	punct	_	@eie1987m-words#@eie1987m#2816.138#2816.674
636	э	э	INTJ	_	_	639	parataxis	_	@eie1987m-words#@eie1987m#2816.674#2817.21
637	/	/	PUNCT	_	_	636	punct	_	@eie1987m-words#@eie1987m#2817.21#2817.746
638	не	не	PART	_	_	639	advmod	_	@eie1987m-words#@eie1987m#2817.746#2818.282
639	очень	очень	ADV	_	Degree=Pos	641	advmod	_	@eie1987m-words#@eie1987m#2818.282#2818.818
640	/	/	PUNCT	_	_	639	punct	_	@eie1987m-words#@eie1987m#2818.818#2819.354
641	недолюбливает	недолюбливать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	631	acl	_	@eie1987m-words#@eie1987m#2819.354#2819.902
642	русский	русский	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	643	amod	_	@eie1987m-words#@eie1987m#2820.39#2820.644
643	язык	язык	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	641	obj	_	@eie1987m-words#@eie1987m#2820.644#2820.898
644	/	/	PUNCT	_	_	641	punct	_	@eie1987m-words#@eie1987m#2820.898#2821.152
645	ну	ну	PART	_	_	650	parataxis	_	@eie1987m-words#@eie1987m#2821.152#2821.406
646	потому	потому	ADV	_	Degree=Pos	650	mark	_	@eie1987m-words#@eie1987m#2821.406#2821.66
647	что	что	SCONJ	_	_	646	fixed	_	@eie1987m-words#@eie1987m#2821.66#2821.914
648	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	650	nsubj	_	@eie1987m-words#@eie1987m#2821.914#2822.168
649	не	не	PART	_	_	650	advmod	_	@eie1987m-words#@eie1987m#2822.168#2822.422
650	певучий	певучий	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	627	nmod	_	@eie1987m-words#@eie1987m#2822.422#2822.676
651	просто	просто	PART	_	_	650	advmod	_	@eie1987m-words#@eie1987m#2822.676#2822.93
652	/	/	PUNCT	_	_	653	punct	_	@eie1987m-words#@eie1987m#2822.93#2823.184
653	поэт...	поэт...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	650	parataxis	_	@eie1987m-words#@eie1987m#2823.184#2823.438
654	э	э	INTJ	_	_	653	flat:foreign	_	@eie1987m-words#@eie1987m#2823.438#2823.692
655	/	/	PUNCT	_	_	650	punct	_	@eie1987m-words#@eie1987m#2823.692#2823.946
656	поэтому	поэтому	ADV	_	Degree=Pos	662	advmod	_	@eie1987m-words#@eie1987m#2823.946#2824.2
657	только	только	PART	_	_	662	advmod	_	@eie1987m-words#@eie1987m#2824.2#2824.454
658	/	/	PUNCT	_	_	662	punct	_	@eie1987m-words#@eie1987m#2824.454#2824.708
659	вот	вот	PART	_	_	660	advmod	_	@eie1987m-words#@eie1987m#2824.708#2824.962
660	больше	больше	ADV	_	Degree=Cmp	662	advmod	_	@eie1987m-words#@eie1987m#2824.962#2825.216
661	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	662	nsubj	_	@eie1987m-words#@eie1987m#2825.216#2825.47
662	предпочитает	предпочитать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	603	csubj	_	@eie1987m-words#@eie1987m#2825.47#2825.724
663	английский	английский	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	662	obj	_	@eie1987m-words#@eie1987m#2825.724#2825.978
664	и	и	CCONJ	_	_	718	cc	_	@eie1987m-words#@eie1987m#2825.978#2826.232
665	/	/	PUNCT	_	_	718	punct	_	@eie1987m-words#@eie1987m#2826.232#2826.486
666	если	если	SCONJ	_	_	668	mark	_	@eie1987m-words#@eie1987m#2826.486#2826.74
667	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	668	nsubj	_	@eie1987m-words#@eie1987m#2826.74#2826.994
668	послушаешь	послушать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	718	advcl	_	@eie1987m-words#@eie1987m#2826.994#2827.248
669	/	/	PUNCT	_	_	668	punct	_	@eie1987m-words#@eie1987m#2827.248#2827.502
670	все	весь	DET	_	Case=Nom|Number=Plur	672	det	_	@eie1987m-words#@eie1987m#2827.502#2827.756
671	его	его	DET	_	_	672	det	_	@eie1987m-words#@eie1987m#2827.756#2828.01
672	релизы	релиз	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	718	nsubj	_	@eie1987m-words#@eie1987m#2828.01#2828.264
673	в	в	ADP	_	_	672	case	_	@eie1987m-words#@eie1987m#2828.264#2828.518
674	Forces	Forces	PROPN	_	Foreign=Yes	672	flat:foreign	_	@eie1987m-words#@eie1987m#2828.518#2828.772
675	United	United	PROPN	_	Foreign=Yes	672	flat:foreign	_	@eie1987m-words#@eie1987m#2828.772#2829.026
676	/	/	PUNCT	_	_	679	punct	_	@eie1987m-words#@eie1987m#2829.026#2829.28
677	то	то	SCONJ	_	_	679	mark	_	@eie1987m-words#@eie1987m#2829.28#2829.534
678	не	не	PART	_	_	679	advmod	_	@eie1987m-words#@eie1987m#2829.534#2829.788
679	найдёшь	найдёть	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act	672	acl	_	@eie1987m-words#@eie1987m#2829.788#2830.042
680	по-моему	по-моему	ADV	_	Degree=Pos	679	advmod	_	@eie1987m-words#@eie1987m#2830.042#2830.296
681	там	там	ADV	_	Degree=Pos	680	advmod	_	@eie1987m-words#@eie1987m#2830.296#2830.55
682	ни	ни	PART	_	_	683	advmod	_	@eie1987m-words#@eie1987m#2830.55#2830.804
683	одной	один	NUM	_	Case=Gen|Gender=Fem	684	nummod	_	@eie1987m-words#@eie1987m#2830.804#2831.058
684	песни	песня	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	679	obl	_	@eie1987m-words#@eie1987m#2831.058#2831.312
685	на	на	ADP	_	_	687	case	_	@eie1987m-words#@eie1987m#2831.312#2831.566
686	русском	русский	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	687	amod	_	@eie1987m-words#@eie1987m#2831.566#2831.82
687	языке	язык	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	679	obl	_	@eie1987m-words#@eie1987m#2831.82#2832.097
688	Бони	Бони	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	679	obl	_	@eie1987m-words#@eie1987m#2836.756#2837.107
689	НЕМ	НЕМ	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	692	nmod	_	@eie1987m-words#@eie1987m#2837.107#2837.458
690	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	692	nsubj	_	@eie1987m-words#@eie1987m#2837.458#2837.809
691	другая	другой	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	692	amod	_	@eie1987m-words#@eie1987m#2837.809#2838.16
692	история	история	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	672	parataxis	_	@eie1987m-words#@eie1987m#2838.16#2838.512
693	Forces	Forces	PROPN	_	Foreign=Yes	692	flat:foreign	_	@eie1987m-words#@eie1987m#2839.024#2839.347
694	United	United	PROPN	_	Foreign=Yes	692	flat:foreign	_	@eie1987m-words#@eie1987m#2839.347#2839.67
695	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	706	cop	_	@eie1987m-words#@eie1987m#2839.67#2839.993
696	Кирилл	Кирилл	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	706	nmod	_	@eie1987m-words#@eie1987m#2839.993#2840.317
697	это	это	DET	_	Case=Nom|Gender=Neut|Number=Sing	699	det	_	@eie1987m-words#@eie1987m#2840.317#2840.642
698	его	его	DET	_	_	699	det	_	@eie1987m-words#@eie1987m#2840.642#2840.967
699	детище	детище	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	706	nsubj	_	@eie1987m-words#@eie1987m#2840.967#2841.292
700	/	/	PUNCT	_	_	699	punct	_	@eie1987m-words#@eie1987m#2841.292#2841.617
701	это	это	PRON	_	_	706	cop	_	@eie1987m-words#@eie1987m#2841.617#2841.942
702	вот	вот	PART	_	_	703	advmod	_	@eie1987m-words#@eie1987m#2841.942#2842.267
703	важная	важный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	706	amod	_	@eie1987m-words#@eie1987m#2842.267#2842.592
704	его	его	DET	_	_	706	det	_	@eie1987m-words#@eie1987m#2842.592#2842.917
705	вот	вот	PART	_	_	704	advmod	_	@eie1987m-words#@eie1987m#2842.917#2843.242
706	часть	часть	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	709	nsubj	_	@eie1987m-words#@eie1987m#2843.242#2843.567
707	жизни	жизнь	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	706	nmod	_	@eie1987m-words#@eie1987m#2843.567#2843.902
708	Бони	Бони	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	707	nmod	_	@eie1987m-words#@eie1987m#2844.829#2845.048
709	НЕМ	НЕМ	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	692	conj	_	@eie1987m-words#@eie1987m#2845.048#2845.267
710	да	да	PART	_	_	709	advmod	_	@eie1987m-words#@eie1987m#2845.267#2845.486
711	/	/	PUNCT	_	_	715	punct	_	@eie1987m-words#@eie1987m#2845.486#2845.705
712	да	да	PART	_	_	715	cc	_	@eie1987m-words#@eie1987m#2845.705#2845.924
713	конечно	конечно	ADV	_	Degree=Pos	715	parataxis	_	@eie1987m-words#@eie1987m#2845.924#2846.143
714	но	но	CCONJ	_	_	715	cc	_	@eie1987m-words#@eie1987m#2846.143#2846.362
715	там	там	ADV	_	Degree=Pos	709	advmod	_	@eie1987m-words#@eie1987m#2846.362#2846.581
716	другое	другой	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	715	obj	_	@eie1987m-words#@eie1987m#2846.581#2846.8
717	/	/	PUNCT	_	_	709	punct	_	@eie1987m-words#@eie1987m#2846.8#2847.019
718	нет	нет	PART	_	_	662	conj	_	@eie1987m-words#@eie1987m#2847.019#2847.238
719	там	там	ADV	_	Degree=Pos	662	advmod	_	@eie1987m-words#@eie1987m#2847.238#2847.457
720	другое	другой	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	662	obj	_	@eie1987m-words#@eie1987m#2847.457#2847.686
721	вот	вот	PART	_	_	722	advmod	_	@eie1987m-words#@eie1987m#2849.731#2850.39
722	всё	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	720	obl	_	@eie1987m-words#@eie1987m#2851.0#2851.27
723	равно	равный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	722	fixed	_	@eie1987m-words#@eie1987m#2851.27#2851.54
724	вот	вот	PART	_	_	726	advmod	_	@eie1987m-words#@eie1987m#2851.54#2851.81
725	по	по	ADP	_	_	726	case	_	@eie1987m-words#@eie1987m#2851.81#2852.08
726	факту	факт	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	722	parataxis	_	@eie1987m-words#@eie1987m#2852.08#2852.35
727	/	/	PUNCT	_	_	734	punct	_	@eie1987m-words#@eie1987m#2852.35#2852.62
728	по	по	ADP	_	_	731	advmod	_	@eie1987m-words#@eie1987m#2852.62#2852.89
729	крайней	крайний	ADJ	_	Case=Dat|Degree=Pos|Gender=Fem|Number=Sing	728	fixed	_	@eie1987m-words#@eie1987m#2852.89#2853.16
730	мере	мера	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	728	fixed	_	@eie1987m-words#@eie1987m#2853.16#2853.43
731	всё	все	DET	_	Case=Acc|Gender=Neut|Number=Sing	732	det	_	@eie1987m-words#@eie1987m#2853.43#2853.7
732	что	что	PRON	_	Case=Acc	734	obj	_	@eie1987m-words#@eie1987m#2853.7#2853.97
733	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	734	nsubj	_	@eie1987m-words#@eie1987m#2853.97#2854.24
734	слышал	слышать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	726	parataxis	_	@eie1987m-words#@eie1987m#2854.24#2854.51
735	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	741	obj	_	@eie1987m-words#@eie1987m#2854.51#2854.78
736	то	то	DET	_	Case=Acc|Gender=Neut|Number=Sing	735	det	_	@eie1987m-words#@eie1987m#2854.78#2855.05
737	что	что	PRON	_	Case=Acc	741	obj	_	@eie1987m-words#@eie1987m#2855.05#2855.32
738	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	741	nsubj	_	@eie1987m-words#@eie1987m#2855.32#2855.59
739	от	от	ADP	_	_	740	case	_	@eie1987m-words#@eie1987m#2855.59#2855.86
740	него	он	PRON	_	Case=Gen|Gender=Masc|Number=Sing|Person=3	741	obl	_	@eie1987m-words#@eie1987m#2855.86#2856.13
741	слышал	слышать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	734	ccomp	_	@eie1987m-words#@eie1987m#2856.13#2856.4
742	/	/	PUNCT	_	_	748	punct	_	@eie1987m-words#@eie1987m#2856.4#2856.67
743	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	748	nsubj	_	@eie1987m-words#@eie1987m#2856.67#2856.94
744	если	если	SCONJ	_	_	748	mark	_	@eie1987m-words#@eie1987m#2856.94#2857.21
745	что	что	PRON	_	Case=Acc	748	obj	_	@eie1987m-words#@eie1987m#2857.21#2857.48
746	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	748	obj	_	@eie1987m-words#@eie1987m#2857.48#2857.75
747	подпра...	поправить	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	748	nsubj	_	@eie1987m-words#@eie1987m#2857.75#2858.02
748	поправит	поправить	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	734	conj	_	@eie1987m-words#@eie1987m#2858.02#2858.29
749	/	/	PUNCT	_	_	748	punct	_	@eie1987m-words#@eie1987m#2858.29#2858.56
750	русский	русский	ADJ	_	Animacy=Inan|Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	751	amod	_	@eie1987m-words#@eie1987m#2858.56#2858.83
751	язык	язык	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	748	obj	_	@eie1987m-words#@eie1987m#2858.83#2859.1
752	вот	вот	PART	_	_	753	advmod	_	@eie1987m-words#@eie1987m#2859.1#2859.37
753	непевучий	непевучий	ADJ	_	Animacy=Inan|Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	751	acl	_	@eie1987m-words#@eie1987m#2859.37#2859.64
754	нет	нет	PART	_	_	761	advmod	_	@eie1987m-words#@eie1987m#2859.64#2859.91
755	вот	вот	PART	_	_	761	advmod	_	@eie1987m-words#@eie1987m#2859.91#2860.18
756	для	для	ADP	_	_	755	case	_	@eie1987m-words#@eie1987m#2860.18#2860.45
757	/	/	PUNCT	_	_	755	punct	_	@eie1987m-words#@eie1987m#2860.45#2860.72
758	Forces	Forces	PROPN	_	Foreign=Yes	761	nsubj	_	@eie1987m-words#@eie1987m#2860.72#2860.99
759	United	United	PROPN	_	Foreign=Yes	758	flat:foreign	_	@eie1987m-words#@eie1987m#2860.99#2861.26
760	не	не	PART	_	_	761	advmod	_	@eie1987m-words#@eie1987m#2861.26#2861.53
761	подходит	подходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	753	conj	_	@eie1987m-words#@eie1987m#2861.53#2861.8
762	/	/	PUNCT	_	_	775	punct	_	@eie1987m-words#@eie1987m#2861.8#2862.07
763	хотя	хотя	SCONJ	_	_	775	mark	_	@eie1987m-words#@eie1987m#2862.07#2862.34
764	вот	вот	PART	_	_	765	advmod	_	@eie1987m-words#@eie1987m#2862.34#2862.61
765	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	775	mark	_	@eie1987m-words#@eie1987m#2862.61#2862.88
766	что	что	SCONJ	_	_	765	fixed	_	@eie1987m-words#@eie1987m#2862.88#2863.15
767	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	775	nsubj	_	@eie1987m-words#@eie1987m#2863.15#2863.42
768	с	с	ADP	_	_	769	case	_	@eie1987m-words#@eie1987m#2863.42#2863.69
769	ним	он	PRON	_	Case=Ins|Gender=Masc|Number=Sing|Person=3	770	obl	_	@eie1987m-words#@eie1987m#2863.69#2863.96
770	делаем	делать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	775	csubj	_	@eie1987m-words#@eie1987m#2863.96#2864.23
771	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	772	iobj	_	@eie1987m-words#@eie1987m#2864.23#2864.5
772	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	775	parataxis	_	@eie1987m-words#@eie1987m#2864.5#2864.77
773	очень	очень	ADV	_	Degree=Pos	774	obl	_	@eie1987m-words#@eie1987m#2864.77#2865.04
774	удачное	удачный	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	775	amod	_	@eie1987m-words#@eie1987m#2865.04#2865.31
775	получилось	получиться	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	761	advcl	_	@eie1987m-words#@eie1987m#2865.31#2865.58
776	/	/	PUNCT	_	_	780	punct	_	@eie1987m-words#@eie1987m#2865.58#2865.85
777	и	и	CCONJ	_	_	780	cc	_	@eie1987m-words#@eie1987m#2865.85#2866.12
778	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	780	nsubj	_	@eie1987m-words#@eie1987m#2866.12#2866.39
779	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	780	obj	_	@eie1987m-words#@eie1987m#2866.39#2866.66
780	сделали	сделать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	775	conj	_	@eie1987m-words#@eie1987m#2866.66#2866.93
781	специально	специально	ADV	_	Degree=Pos	784	advmod	_	@eie1987m-words#@eie1987m#2866.93#2867.2
782	для	для	ADP	_	_	784	case	_	@eie1987m-words#@eie1987m#2867.2#2867.47
783	/	/	PUNCT	_	_	784	punct	_	@eie1987m-words#@eie1987m#2867.47#2867.74
784	э	э	INTJ	_	_	794	obl	_	@eie1987m-words#@eie1987m#2867.74#2868.01
785	/	/	PUNCT	_	_	784	punct	_	@eie1987m-words#@eie1987m#2868.01#2868.28
786	для	для	ADP	_	_	787	case	_	@eie1987m-words#@eie1987m#2868.28#2868.55
787	слушателей	слушатель	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	784	obl	_	@eie1987m-words#@eie1987m#2868.55#2868.82
788	для	для	ADP	_	_	789	case	_	@eie1987m-words#@eie1987m#2868.82#2869.09
789	людей	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	794	obl	_	@eie1987m-words#@eie1987m#2869.09#2869.36
790	которые	который	PRON	_	Case=Nom	794	nsubj	_	@eie1987m-words#@eie1987m#2869.36#2869.63
791	/	/	PUNCT	_	_	790	punct	_	@eie1987m-words#@eie1987m#2869.63#2869.9
792	так	так	ADV	_	Degree=Pos	794	advmod	_	@eie1987m-words#@eie1987m#2869.9#2870.17
793	и	и	PART	_	_	794	advmod	_	@eie1987m-words#@eie1987m#2870.17#2870.44
794	спрашивали	спрашивать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	780	xcomp	_	@eie1987m-words#@eie1987m#2870.44#2870.71
795	/	/	PUNCT	_	_	799	punct	_	@eie1987m-words#@eie1987m#2870.71#2870.98
796	а	а	CCONJ	_	_	799	cc	_	@eie1987m-words#@eie1987m#2870.98#2871.25
797	на	на	ADP	_	_	799	case	_	@eie1987m-words#@eie1987m#2871.25#2871.52
798	русском	русский	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	799	amod	_	@eie1987m-words#@eie1987m#2871.52#2871.79
799	типо	типо	PART	_	_	794	conj	_	@eie1987m-words#@eie1987m#2871.79#2872.06
800	ну	ну	PART	_	_	805	parataxis	_	@eie1987m-words#@eie1987m#2872.06#2872.33
801	вот	вот	PART	_	_	802	advmod	_	@eie1987m-words#@eie1987m#2872.33#2872.6
802	типо	типо	PART	_	_	805	advmod	_	@eie1987m-words#@eie1987m#2872.6#2872.87
803	не	не	PART	_	_	805	advmod	_	@eie1987m-words#@eie1987m#2872.87#2873.14
804	на	на	ADP	_	_	805	case	_	@eie1987m-words#@eie1987m#2873.14#2873.41
805	русском	русский	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	799	obl	_	@eie1987m-words#@eie1987m#2873.41#2873.68
806	/	/	PUNCT	_	_	807	punct	_	@eie1987m-words#@eie1987m#2873.68#2873.95
807	ээ	ээ	INTJ	_	_	799	parataxis	_	@eie1987m-words#@eie1987m#2873.95#2874.22
808	/	/	PUNCT	_	_	807	punct	_	@eie1987m-words#@eie1987m#2874.22#2874.49
809	и	и	CCONJ	_	_	812	cc	_	@eie1987m-words#@eie1987m#2874.49#2874.76
810	специально	специально	ADV	_	Degree=Pos	812	advmod	_	@eie1987m-words#@eie1987m#2874.76#2875.03
811	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	812	nsubj	_	@eie1987m-words#@eie1987m#2875.03#2875.3
812	по-постарались	постараться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	799	conj	_	@eie1987m-words#@eie1987m#2875.3#2875.57
813	вот	вот	PART	_	_	814	advmod	_	@eie1987m-words#@eie1987m#2875.57#2875.84
814	попробовать	попробовать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	812	xcomp	_	@eie1987m-words#@eie1987m#2875.84#2876.11
815	как-то	как-то	ADV	_	Degree=Pos	816	advmod	_	@eie1987m-words#@eie1987m#2876.11#2876.38
816	угодить	угодить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	814	xcomp	_	@eie1987m-words#@eie1987m#2876.38#2876.65
817	/	/	PUNCT	_	_	818	punct	_	@eie1987m-words#@eie1987m#2876.65#2876.92
818	ээ	ээ	INTJ	_	_	816	parataxis	_	@eie1987m-words#@eie1987m#2876.92#2877.19
819	/	/	PUNCT	_	_	818	punct	_	@eie1987m-words#@eie1987m#2877.19#2877.46
820	людям	человек	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	816	iobj	_	@eie1987m-words#@eie1987m#2877.46#2877.731
821	с	с	ADP	_	_	822	case	_	@eie1987m-words#@eie1987m#2878.292#2878.628
822	долей	доля	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	816	obl	_	@eie1987m-words#@eie1987m#2878.628#2878.964
823	иронии	ирония	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	822	nmod	_	@eie1987m-words#@eie1987m#2878.964#2879.3
824	/	/	PUNCT	_	_	827	punct	_	@eie1987m-words#@eie1987m#2879.3#2879.636
825	некоторые	некоторый	DET	_	Case=Nom|Number=Plur	826	det	_	@eie1987m-words#@eie1987m#2879.636#2879.972
826	тексты	текст	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	827	nsubj:pass	_	@eie1987m-words#@eie1987m#2879.972#2880.308
827	написаны	написать	VERB	_	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	812	conj	_	@eie1987m-words#@eie1987m#2880.308#2880.644
828	/	/	PUNCT	_	_	830	punct	_	@eie1987m-words#@eie1987m#2880.644#2880.98
829	с	с	ADP	_	_	830	case	_	@eie1987m-words#@eie1987m#2880.98#2881.316
830	юмором	юмор	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	827	obl	_	@eie1987m-words#@eie1987m#2881.316#2881.652
831	/	/	PUNCT	_	_	832	punct	_	@eie1987m-words#@eie1987m#2881.652#2881.988
832	вот	вот	PART	_	_	827	parataxis	_	@eie1987m-words#@eie1987m#2881.988#2882.324
833	/	/	PUNCT	_	_	832	punct	_	@eie1987m-words#@eie1987m#2882.324#2882.66
834	но	но	CCONJ	_	_	838	advmod	_	@eie1987m-words#@eie1987m#2882.66#2882.996
835	в	в	ADP	_	_	838	case	_	@eie1987m-words#@eie1987m#2882.996#2883.332
836	то	тот	DET	_	Case=Acc|Gender=Neut|Number=Sing	838	det	_	@eie1987m-words#@eie1987m#2883.332#2883.668
837	же	же	PART	_	_	836	advmod	_	@eie1987m-words#@eie1987m#2883.668#2884.004
838	время	время	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	827	obl	_	@eie1987m-words#@eie1987m#2884.004#2884.34
839	/	/	PUNCT	_	_	844	punct	_	@eie1987m-words#@eie1987m#2884.34#2884.676
840	и	и	CCONJ	_	_	844	cc	_	@eie1987m-words#@eie1987m#2884.676#2885.012
841	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	844	nsubj	_	@eie1987m-words#@eie1987m#2885.012#2885.348
842	достаточно	достаточно	ADV	_	Degree=Pos	843	obl	_	@eie1987m-words#@eie1987m#2885.348#2885.684
843	серьёзные	серьезный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	844	amod	_	@eie1987m-words#@eie1987m#2885.684#2886.024
844	воот	вот	PART	_	_	838	conj	_	@eie1987m-words#@eie1987m#2886.878#2887.707
845	для	для	ADP	_	_	846	case	_	@eie1987m-words#@eie1987m#2890.658#2890.959
846	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	844	obl	_	@eie1987m-words#@eie1987m#2890.959#2891.26
847	хороший	хороший	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	849	amod	_	@eie1987m-words#@eie1987m#2891.26#2891.561
848	русский	русский	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	849	amod	_	@eie1987m-words#@eie1987m#2891.561#2891.862
849	язык	язык	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	844	obj	_	@eie1987m-words#@eie1987m#2891.862#2892.163
850	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	849	iobj	_	@eie1987m-words#@eie1987m#2892.163#2892.464
851	/	/	PUNCT	_	_	857	punct	_	@eie1987m-words#@eie1987m#2892.464#2892.765
852	для	для	ADP	_	_	853	case	_	@eie1987m-words#@eie1987m#2892.765#2893.066
853	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	857	obl	_	@eie1987m-words#@eie1987m#2893.066#2893.367
854	достаточно	достаточно	ADV	_	Degree=Pos	855	nummod:gov	_	@eie1987m-words#@eie1987m#2893.367#2893.668
855	певучий	певучий	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	857	nsubj	_	@eie1987m-words#@eie1987m#2893.668#2893.975
